STATE	TRACT	COUNTY	gisjoin	fid	AREALAND	POP100	H001001	H002001	H002005	H003001	H003002	H003003	P001001	P002001	P002002	P002005	P003001	P003002	P003003	P003004	P003005	P003006	P003007	P003008	P003009	P003010	P003026	P003047	P003063	P003070	P004001	P004002	P004003	P012001	P012002	P012026	P012A001	P012A002	P012A026	P012B001	P012B002	P012B026	P012C001	P012C002	P012C026	P012D001	P012D002	P012D026	P012E001	P012E002	P012E026	P012F001	P012F002	P012F026	P012G001	P012G002	P012G026	P012H001	P012H002	P012H026	P012I001	P012I002	P012I026	P013001	P013A001	P013B001	P013C001	P013D001	P013E001	P013F001	P013G001	P013H001	P013I001
42	17400	101	42101017400	15025	347597	2641	1175	1175	0	1175	867	308	2641	2641	0	0	2641	2613	15	2506	5	8	1	78	28	25	3	0	0	0	2641	90	2551	2641	1144	1497	15	6	9	2506	1083	1423	5	4	1	8	4	4	1	0	1	78	37	41	28	10	18	90	44	46	14	5	9	32	36	32	45	39	73	29	39	27	31
42	17500	101	42101017500	14749	719720	7452	2736	2736	0	2736	2229	507	7452	7452	0	0	7452	7167	1404	2659	59	38	13	2994	285	277	7	1	0	0	7452	4934	2518	7452	3465	3987	1404	661	743	2659	1182	1477	59	26	33	38	19	19	13	6	7	2994	1438	1556	285	133	152	4934	2350	2584	103	47	56	25	28	26	21	23	40	23	26	24	41
42	17601	101	42101017601	14876	589704	5863	2240	2240	0	2240	1783	457	5863	5863	0	0	5863	5546	1290	675	63	26	2	3490	317	313	4	0	0	0	5863	5188	675	5863	2799	3064	1290	622	668	675	334	341	63	30	33	26	9	17	2	0	2	3490	1648	1842	317	156	161	5188	2484	2704	171	76	95	24	29	23	26	30	37	22	22	23	46
42	17602	101	42101017602	14875	394381	3867	1406	1406	0	1406	1118	288	3867	3867	0	0	3867	3672	978	609	30	49	5	2001	195	184	11	0	0	0	3867	2999	868	3867	1834	2033	978	462	516	609	311	298	30	15	15	49	28	21	5	2	3	2001	933	1068	195	83	112	2999	1391	1608	286	130	156	23	30	19	22	29	24	21	20	21	49
42	17700	101	42101017700	14877	714810	9159	3355	3355	0	3355	2677	678	9159	9159	0	0	9159	8810	2811	2343	71	336	13	3236	349	336	10	1	2	0	9159	5047	4112	9159	4261	4898	2811	1315	1496	2343	1090	1253	71	35	36	336	161	175	13	8	5	3236	1500	1736	349	152	197	5047	2358	2689	1583	725	858	21	31	16	22	27	23	19	17	19	42
42	17800	101	42101017800	14284	660699	6340	2642	2642	0	2642	2100	542	6340	6340	0	0	6340	6088	3239	1347	41	224	3	1234	252	248	4	0	0	0	6340	2099	4241	6340	3125	3215	3239	1599	1640	1347	667	680	41	21	20	224	125	99	3	2	1	1234	595	639	252	116	136	2099	1001	1098	2633	1308	1325	26	34	20	26	31	22	18	16	19	38
42	17900	101	42101017900	16137	695087	6050	2503	2503	0	2503	2108	395	6050	6050	0	0	6050	5853	4350	841	16	58	3	585	197	186	9	2	0	0	6050	929	5121	6050	2802	3248	4350	2000	2350	841	389	452	16	8	8	58	30	28	3	2	1	585	274	311	197	99	98	929	450	479	4112	1882	2230	29	34	20	18	35	61	18	18	17	36
42	18000	101	42101018000	14746	819245	8005	3753	3753	0	3753	3408	345	8005	8005	0	0	8005	7835	7720	22	15	34	4	40	170	168	0	1	0	1	8005	111	7894	8005	3813	4192	7720	3672	4048	22	14	8	15	7	8	34	21	13	4	0	4	40	13	27	170	86	84	111	46	65	7668	3648	4020	37	37	37	39	39	19	19	31	18	37
42	18100	101	42101018100	15364	857621	215	117	117	0	117	99	18	215	215	0	0	215	209	195	12	0	0	0	2	6	6	0	0	0	0	215	5	210	215	118	97	195	105	90	12	7	5	0	0	0	0	0	0	0	0	0	2	2	0	6	4	2	5	4	1	192	103	89	37	37	34	0	0	0	47	42	35	38
42	18200	101	42101018200	15363	2350963	393	180	180	0	180	161	19	393	393	0	0	393	380	360	6	0	3	0	11	13	13	0	0	0	0	393	17	376	393	204	189	360	183	177	6	3	3	0	0	0	3	1	2	0	0	0	11	8	3	13	9	4	17	13	4	354	178	176	38	38	39	0	35	0	30	45	30	38
42	18300	101	42101018300	14493	1886012	4008	1707	1707	0	1707	1612	95	4008	4008	0	0	4008	3970	3911	11	16	6	1	25	38	38	0	0	0	0	4008	42	3966	4008	1883	2125	3911	1838	2073	11	7	4	16	6	10	6	2	4	1	1	0	25	9	16	38	20	18	42	18	24	3896	1829	2067	39	40	13	15	64	37	13	26	17	40
42	18400	101	42101018400	15365	1359010	2178	886	886	0	886	834	52	2178	2178	0	0	2178	2150	2108	2	9	10	0	21	28	28	0	0	0	0	2178	49	2129	2178	1042	1136	2108	1006	1102	2	1	1	9	6	3	10	7	3	0	0	0	21	13	8	28	9	19	49	21	28	2090	1000	1090	35	35	31	35	25	0	15	26	24	35
42	18500	101	42101018500	13445	660842	123	67	67	0	67	59	8	123	123	0	0	123	121	114	2	0	3	0	2	2	2	0	0	0	0	123	4	119	123	63	60	114	60	54	2	1	1	0	0	0	3	0	3	0	0	0	2	1	1	2	1	1	4	2	2	112	59	53	39	41	21	0	22	0	31	16	55	40
42	18600	101	42101018600	13638	712423	4892	2185	2185	0	2185	2061	124	4892	4892	0	0	4892	4762	4705	13	2	13	9	20	130	130	0	0	0	0	4892	64	4828	4892	2304	2588	4705	2201	2504	13	9	4	2	1	1	13	4	9	9	2	7	20	13	7	130	74	56	64	34	30	4667	2184	2483	41	41	37	63	31	30	23	34	18	41
42	18700	101	42101018700	14281	805202	1576	688	688	0	688	608	80	1576	1576	0	0	1576	1546	1368	92	7	18	0	61	30	29	1	0	0	0	1576	118	1458	1576	748	828	1368	648	720	92	44	48	7	3	4	18	10	8	0	0	0	61	28	33	30	15	15	118	55	63	1318	623	695	35	38	22	12	32	0	20	27	20	38
42	18800	101	42101018800	14282	668216	7257	2911	2911	0	2911	2506	405	7257	7257	0	0	7257	7048	4947	903	22	111	8	1057	209	205	4	0	0	0	7257	1583	5674	7257	3510	3747	4947	2412	2535	903	427	476	22	10	12	111	57	54	8	5	3	1057	489	568	209	110	99	1583	753	830	4585	2233	2352	29	35	19	25	26	17	20	19	19	36
42	18900	101	42101018900	13330	1022195	1003	378	378	0	378	326	52	1003	1003	0	0	1003	964	619	170	3	29	0	143	39	36	3	0	0	0	1003	249	754	1003	486	517	619	308	311	170	77	93	3	1	2	29	15	14	0	0	0	143	68	75	39	17	22	249	120	129	545	272	273	27	33	16	70	34	0	18	24	18	36
42	19000	101	42101019000	15443	779798	6869	2448	2448	0	2448	2242	206	6869	6869	0	0	6869	6662	4034	958	31	294	12	1333	207	204	2	1	0	0	6869	2208	4661	6869	3223	3646	4034	1901	2133	958	436	522	31	17	14	294	143	151	12	6	6	1333	616	717	207	104	103	2208	1023	1185	3403	1605	1798	28	35	18	24	28	17	20	23	20	38
42	19100	101	42101019100	12618	1468720	6662	2783	2783	0	2783	2605	178	6662	6662	0	0	6662	6398	4257	460	22	380	2	1277	264	252	12	0	0	0	6662	1964	4698	6662	3113	3549	4257	1947	2310	460	213	247	22	10	12	380	202	178	2	2	0	1277	595	682	264	144	120	1964	927	1037	3784	1721	2063	35	45	24	17	28	72	24	23	25	47
42	19200	101	42101019200	12619	656129	7519	2721	2721	0	2721	2262	459	7519	7519	0	0	7519	7171	2984	1626	50	325	1	2185	348	345	3	0	0	0	7519	3607	3912	7519	3480	4039	2984	1398	1586	1626	706	920	50	22	28	325	162	163	1	1	0	2185	1035	1150	348	156	192	3607	1675	1932	2034	962	1072	23	32	16	17	28	11	20	20	19	39
42	19300	101	42101019300	12474	927257	111	42	42	0	42	38	4	111	111	0	0	111	102	56	10	0	2	0	34	9	9	0	0	0	0	111	48	63	111	52	59	56	23	33	10	4	6	0	0	0	2	1	1	0	0	0	34	18	16	9	6	3	48	26	22	53	22	31	33	45	31	0	36	0	20	35	21	45
42	19400	101	42101019400	14333	1345798	340	119	119	0	119	105	14	340	340	0	0	340	303	107	72	5	24	1	94	37	33	4	0	0	0	340	174	166	340	164	176	107	48	59	72	32	40	5	3	2	24	14	10	1	1	0	94	43	51	37	23	14	174	82	92	63	28	35	26	39	17	24	41	7	22	28	21	50
42	19500	101	42101019500	13329	788873	8642	3019	3019	0	3019	2577	442	8642	8642	0	0	8642	8233	2411	1183	65	97	4	4473	409	390	18	1	0	0	8642	6841	1801	8642	4052	4590	2411	1145	1266	1183	531	652	65	29	36	97	44	53	4	1	3	4473	2103	2370	409	199	210	6841	3243	3598	686	310	376	23	31	17	29	28	18	21	22	22	46
42	19600	101	42101019600	14332	750372	2677	918	918	0	918	831	87	2677	2677	0	0	2677	2581	832	640	30	15	1	1063	96	96	0	0	0	0	2677	1870	807	2677	1242	1435	832	389	443	640	277	363	30	12	18	15	7	8	1	1	0	1063	514	549	96	42	54	1870	893	977	197	89	108	26	32	22	19	37	24	24	31	25	54
42	19700	101	42101019700	13322	855534	7139	2307	2307	0	2307	2067	240	7139	7139	0	0	7139	6819	1313	2776	40	73	1	2616	320	275	40	5	0	0	7139	4186	2953	7139	3372	3767	1313	646	667	2776	1268	1508	40	21	19	73	27	46	1	0	1	2616	1261	1355	320	149	171	4186	2036	2150	242	110	132	25	35	23	20	28	52	24	22	25	51
42	19800	101	42101019800	13323	541688	6239	2109	2109	0	2109	1850	259	6239	6239	0	0	6239	5922	863	2529	57	174	13	2286	317	249	22	46	0	0	6239	3444	2795	6239	2934	3305	863	406	457	2529	1175	1354	57	23	34	174	89	85	13	4	9	2286	1079	1207	317	158	159	3444	1649	1795	142	61	81	25	31	26	29	41	16	23	24	24	44
42	19900	101	42101019900	14748	664919	4897	1701	1701	0	1701	1444	257	4897	4897	0	0	4897	4741	713	2282	35	28	16	1667	156	154	2	0	0	0	4897	2524	2373	4897	2291	2606	713	332	381	2282	1019	1263	35	15	20	28	15	13	16	10	6	1667	815	852	156	85	71	2524	1245	1279	149	52	97	26	33	28	24	29	19	23	25	24	52
42	20000	101	42101020000	14878	319461	1861	783	783	0	783	629	154	1861	1861	0	0	1861	1840	307	1320	6	130	0	77	21	16	5	0	0	0	1861	95	1766	1861	874	987	307	185	122	1320	565	755	6	2	4	130	69	61	0	0	0	77	42	35	21	11	10	95	49	46	297	178	119	38	52	37	45	27	0	35	35	34	52
42	20100	101	42101020100	13326	871226	7732	3843	3843	0	3843	3120	723	7732	7732	0	0	7732	7629	80	7425	20	23	2	79	103	94	9	0	0	0	7732	169	7563	7732	3497	4235	80	40	40	7425	3350	4075	20	11	9	23	13	10	2	2	0	79	36	43	103	45	58	169	78	91	64	32	32	35	32	36	43	25	41	24	34	24	34
42	20200	101	42101020200	15026	763558	5666	2661	2661	0	2661	2174	487	5666	5666	0	0	5666	5602	140	5391	17	10	1	43	64	55	9	0	0	0	5666	78	5588	5666	2558	3108	140	79	61	5391	2408	2983	17	8	9	10	7	3	1	1	0	43	21	22	64	34	30	78	45	33	128	71	57	39	49	39	49	48	25	28	31	27	51
42	20300	101	42101020300	14330	524368	3140	1461	1461	0	1461	1081	380	3140	3140	0	0	3140	3085	118	2831	21	30	0	85	55	45	10	0	0	0	3140	148	2992	3140	1435	1705	118	57	61	2831	1297	1534	21	7	14	30	15	15	0	0	0	85	39	46	55	20	35	148	73	75	84	41	43	35	48	34	22	35	0	23	32	25	50
42	20400	101	42101020400	13320	412223	3398	1395	1395	0	1395	1184	211	3398	3398	0	0	3398	3354	79	3235	3	8	0	29	44	38	6	0	0	0	3398	64	3334	3398	1535	1863	79	42	37	3235	1451	1784	3	0	3	8	3	5	0	0	0	29	17	12	44	22	22	64	42	22	68	35	33	31	51	30	68	50	0	28	22	19	55
42	20500	101	42101020500	13325	1431411	3139	1490	1490	0	1490	1296	194	3139	3139	0	0	3139	3090	181	2765	7	91	0	46	49	49	0	0	0	0	3139	72	3067	3139	1340	1799	181	90	91	2765	1172	1593	7	2	5	91	27	64	0	0	0	46	27	19	49	22	27	72	41	31	166	80	86	37	57	35	40	75	0	17	28	24	59
42	20600	101	42101020600	13321	1285681	1815	1036	1036	0	1036	977	59	1815	1815	0	0	1815	1774	1100	501	2	144	0	27	41	36	4	1	0	0	1815	56	1759	1815	791	1024	1100	494	606	501	187	314	2	0	2	144	72	72	0	0	0	27	15	12	41	23	18	56	26	30	1074	483	591	34	34	43	28	26	0	29	26	28	35
42	20700	101	42101020700	14368	1429929	6378	2674	2674	0	2674	2369	305	6378	6378	0	0	6378	6266	5042	972	25	191	3	33	112	105	7	0	0	0	6378	146	6232	6378	2951	3427	5042	2353	2689	972	429	543	25	7	18	191	95	96	3	1	2	33	17	16	112	49	63	146	81	65	4948	2304	2644	28	29	25	23	25	20	22	22	25	29
42	20800	101	42101020800	12624	896401	1906	1260	1260	0	1260	1207	53	1906	1906	0	0	1906	1855	1145	536	1	147	0	26	51	38	13	0	0	0	1906	62	1844	1906	866	1040	1145	529	616	536	217	319	1	0	1	147	78	69	0	0	0	26	14	12	51	28	23	62	30	32	1112	514	598	31	30	42	59	26	0	28	28	28	30
42	20900	101	42101020900	15323	530703	2835	1365	1365	0	1365	1300	65	2835	2835	0	0	2835	2799	2695	57	4	29	0	14	36	32	3	1	0	0	2835	41	2794	2835	1399	1436	2695	1321	1374	57	36	21	4	2	2	29	15	14	0	0	0	14	6	8	36	19	17	41	21	20	2667	1307	1360	32	32	34	28	33	0	23	21	25	32
42	21000	101	42101021000	15639	850881	4994	2244	2244	0	2244	2131	113	4994	4994	0	0	4994	4937	4630	228	9	48	2	20	57	56	1	0	0	0	4994	63	4931	4994	2391	2603	4630	2224	2406	228	114	114	9	1	8	48	11	37	2	1	1	20	8	12	57	32	25	63	32	31	4600	2207	2393	34	34	31	32	27	33	25	24	27	34
42	21100	101	42101021100	14691	547341	2587	1226	1226	0	1226	1160	66	2587	2587	0	0	2587	2561	2302	209	0	38	0	12	26	25	1	0	0	0	2587	52	2535	2587	1211	1376	2302	1078	1224	209	95	114	0	0	0	38	19	19	0	0	0	12	7	5	26	12	14	52	23	29	2268	1062	1206	38	39	33	0	34	0	35	20	28	39
42	21200	101	42101021200	12738	496204	2401	1116	1116	0	1116	1070	46	2401	2401	0	0	2401	2374	2179	125	6	45	1	18	27	26	1	0	0	0	2401	53	2348	2401	1130	1271	2179	1030	1149	125	47	78	6	4	2	45	22	23	1	1	0	18	11	7	27	15	12	53	32	21	2152	1014	1138	36	36	34	28	27	37	24	21	26	36
42	21300	101	42101021300	14326	543516	3676	1613	1613	0	1613	1527	86	3676	3676	0	0	3676	3633	3331	240	7	34	0	21	43	43	0	0	0	0	3676	61	3615	3676	1780	1896	3331	1597	1734	240	142	98	7	1	6	34	11	23	0	0	0	21	10	11	43	19	24	61	31	30	3299	1576	1723	35	36	35	5	28	0	26	26	27	36
42	21400	101	42101021400	15290	634669	3970	1970	1970	0	1970	1824	146	3970	3970	0	0	3970	3909	3426	397	16	55	0	15	61	55	6	0	0	0	3970	57	3913	3970	1998	1972	3426	1739	1687	397	184	213	16	6	10	55	25	30	0	0	0	15	10	5	61	34	27	57	29	28	3389	1722	1667	30	30	36	28	28	0	7	23	28	30
42	21500	101	42101021500	15345	997612	3541	1646	1646	0	1646	1524	122	3541	3541	0	0	3541	3503	3297	119	7	65	1	14	38	37	1	0	0	0	3541	46	3495	3541	1731	1810	3297	1615	1682	119	57	62	7	4	3	65	26	39	1	0	1	14	7	7	38	22	16	46	21	25	3268	1602	1666	34	34	35	26	34	85	22	23	28	34
42	21600	101	42101021600	14781	2065693	1780	892	892	0	892	850	42	1780	1780	0	0	1780	1754	1531	189	3	21	0	10	26	26	0	0	0	0	1780	30	1750	1780	822	958	1531	704	827	189	84	105	3	2	1	21	9	12	0	0	0	10	8	2	26	15	11	30	13	17	1519	700	819	39	41	34	33	32	0	29	23	25	41
42	21700	101	42101021700	15585	1573304	5968	2544	2544	0	2544	2471	73	5968	5968	0	0	5968	5888	5341	356	13	154	0	24	80	77	3	0	0	0	5968	102	5866	5968	2808	3160	5341	2532	2809	356	167	189	13	9	4	154	57	97	0	0	0	24	12	12	80	31	49	102	44	58	5277	2504	2773	41	42	33	39	31	0	28	21	25	42
42	21800	101	42101021800	15586	1015446	4490	2374	2374	0	2374	2317	57	4490	4490	0	0	4490	4388	3636	352	4	351	1	44	102	93	7	2	0	0	4490	143	4347	4490	2088	2402	3636	1665	1971	352	152	200	4	2	2	351	199	152	1	0	1	44	21	23	102	49	53	143	63	80	3543	1627	1916	31	32	34	46	27	8	30	27	30	32
42	21900	101	42101021900	15584	1319379	1169	543	543	0	543	518	25	1169	1169	0	0	1169	1149	1067	61	0	19	1	1	20	14	5	1	0	0	1169	22	1147	1169	537	632	1067	497	570	61	21	40	0	0	0	19	8	11	1	0	1	1	1	0	20	10	10	22	11	11	1054	491	563	42	43	42	0	27	67	41	13	38	43
42	22000	101	42101022000	14527	2916680	1603	733	733	0	733	690	43	1603	1603	0	0	1603	1592	1473	78	2	31	2	6	11	11	0	0	0	0	1603	18	1585	1603	624	979	1473	564	909	78	32	46	2	2	0	31	15	16	2	1	1	6	4	2	11	6	5	18	9	9	1462	560	902	52	53	45	19	52	42	37	24	41	53
42	22100	101	42101022100	15123	656600	1108	471	471	0	471	462	9	1108	1108	0	0	1108	1095	1038	33	1	23	0	0	13	13	0	0	0	0	1108	26	1082	1108	469	639	1038	439	599	33	16	17	1	0	1	23	10	13	0	0	0	0	0	0	13	4	9	26	9	17	1021	433	588	44	45	35	34	25	0	0	23	29	46
42	22200	101	42101022200	14367	1943506	1446	518	518	0	518	510	8	1446	1446	0	0	1446	1429	1270	100	1	50	1	7	17	10	7	0	0	0	1446	22	1424	1446	712	734	1270	629	641	100	52	48	1	1	0	50	24	26	1	1	0	7	2	5	17	3	14	22	10	12	1256	621	635	42	43	39	16	37	31	18	22	42	43
42	22300	101	42101022300	15459	5653647	202	90	90	0	90	87	3	202	202	0	0	202	198	133	57	1	2	0	5	4	4	0	0	0	0	202	8	194	202	95	107	133	59	74	57	31	26	1	0	1	2	0	2	0	0	0	5	4	1	4	1	3	8	4	4	129	58	71	38	38	35	26	49	0	13	50	25	39
42	22400	101	42101022400	13765	649022	384	126	126	0	126	124	2	384	384	0	0	384	381	320	55	0	5	0	1	3	3	0	0	0	0	384	12	372	384	201	183	320	161	159	55	38	17	0	0	0	5	1	4	0	0	0	1	1	0	3	0	3	12	7	5	310	155	155	44	47	36	0	44	0	1	2	44	47
42	22500	101	42101022500	15928	896447	571	80	80	0	80	80	0	571	571	0	0	571	562	460	67	0	10	1	24	9	8	0	1	0	0	571	37	534	571	101	470	460	95	365	67	1	66	0	0	0	10	1	9	1	0	1	24	0	24	9	4	5	37	2	35	450	93	357	22	35	20	0	21	18	20	18	19	37
42	22600	101	42101022600	15929	616550	475	102	102	0	102	96	6	475	475	0	0	475	474	402	64	3	2	0	3	1	1	0	0	0	0	475	13	462	475	182	293	402	159	243	64	19	45	3	2	1	2	0	2	0	0	0	3	1	2	1	1	0	13	6	7	395	155	240	57	51	80	74	33	0	27	1	65	51
42	22700	101	42101022700	14782	573772	1231	576	576	0	576	559	17	1231	1231	0	0	1231	1219	1134	55	3	23	0	4	12	12	0	0	0	0	1231	16	1215	1231	536	695	1134	497	637	55	26	29	3	0	3	23	7	16	0	0	0	4	2	2	12	4	8	16	5	11	1123	494	629	42	43	35	43	34	0	29	24	34	43
42	22800	101	42101022800	15587	704419	1520	833	833	0	833	802	31	1520	1520	0	0	1520	1499	1431	28	0	30	0	10	21	21	0	0	0	0	1520	25	1495	1520	644	876	1431	614	817	28	8	20	0	0	0	30	8	22	0	0	0	10	6	4	21	8	13	25	12	13	1413	606	807	44	45	43	0	34	0	24	9	32	45
42	22900	101	42101022900	14828	1198678	301	114	114	0	114	107	7	301	301	0	0	301	297	278	8	0	11	0	0	4	4	0	0	0	0	301	0	301	301	143	158	278	132	146	8	4	4	0	0	0	11	4	7	0	0	0	0	0	0	4	3	1	0	0	0	278	132	146	47	47	49	0	29	0	0	28	0	47
42	23000	101	42101023000	13599	1247846	438	247	247	0	247	240	7	438	438	0	0	438	431	401	22	1	3	0	4	7	7	0	0	0	0	438	5	433	438	195	243	401	183	218	22	7	15	1	1	0	3	2	1	0	0	0	4	2	2	7	0	7	5	1	4	400	183	217	49	49	42	72	32	0	18	14	34	49
42	23100	101	42101023100	14853	849906	1242	551	551	0	551	528	23	1242	1242	0	0	1242	1222	1170	25	0	22	0	5	20	15	0	0	5	0	1242	15	1227	1242	584	658	1170	559	611	25	6	19	0	0	0	22	7	15	0	0	0	5	3	2	20	9	11	15	7	8	1160	555	605	43	43	37	0	47	0	43	30	43	43
42	23200	101	42101023200	14827	783267	649	343	343	0	343	320	23	649	649	0	0	649	638	449	178	0	5	0	6	11	11	0	0	0	0	649	6	643	649	268	381	449	196	253	178	61	117	0	0	0	5	2	3	0	0	0	6	4	2	11	5	6	6	2	4	447	195	252	44	46	43	0	30	0	38	27	53	46
42	23300	101	42101023300	12786	595877	3097	1484	1484	0	1484	1397	87	3097	3097	0	0	3097	3011	1495	1375	6	73	6	56	86	61	22	3	0	0	3097	74	3023	3097	1342	1755	1495	649	846	1375	605	770	6	3	3	73	29	44	6	3	3	56	25	31	86	28	58	74	31	43	1473	641	832	38	41	36	19	38	40	26	23	26	41
42	23400	101	42101023400	14265	809228	547	217	217	0	217	214	3	547	547	0	0	547	539	395	127	0	8	0	9	8	8	0	0	0	0	547	8	539	547	256	291	395	189	206	127	56	71	0	0	0	8	2	6	0	0	0	9	4	5	8	5	3	8	2	6	393	188	205	45	43	49	0	22	0	28	20	25	43
42	23500	101	42101023500	31725	794652	1141	521	521	0	521	487	34	1141	1141	0	0	1141	1129	707	394	0	17	0	11	12	11	1	0	0	0	1141	14	1127	1141	509	632	707	326	381	394	168	226	0	0	0	17	5	12	0	0	0	11	3	8	12	7	5	14	6	8	703	323	380	43	43	44	0	28	0	25	17	25	43
42	23600	101	42101023600	14826	978272	2659	1167	1167	0	1167	1117	50	2659	2659	0	0	2659	2580	1485	1033	3	29	0	30	79	69	10	0	0	0	2659	50	2609	2659	1139	1520	1485	648	837	1033	429	604	3	1	2	29	9	20	0	0	0	30	14	16	79	38	41	50	23	27	1471	640	831	43	42	45	52	33	0	15	25	31	42
42	23700	101	42101023700	12785	1082214	5123	2358	2358	0	2358	2139	219	5123	5123	0	0	5123	4943	1331	3479	21	44	7	61	180	151	29	0	0	0	5123	128	4995	5123	2150	2973	1331	551	780	3479	1461	2018	21	8	13	44	20	24	7	6	1	61	25	36	180	79	101	128	61	67	1303	538	765	39	43	39	45	31	45	32	29	29	43
42	23800	101	42101023800	12852	788265	4896	2433	2433	0	2433	2197	236	4896	4896	0	0	4896	4748	1081	3595	11	31	4	26	148	126	18	3	0	1	4896	73	4823	4896	2164	2732	1081	470	611	3595	1594	2001	11	3	8	31	16	15	4	2	2	26	14	12	148	65	83	73	34	39	1064	465	599	36	48	34	29	27	31	21	26	26	48
42	23900	101	42101023900	13651	489106	2015	1327	1327	0	1327	1258	69	2015	2015	0	0	2015	1967	624	1220	5	94	2	22	48	44	3	1	0	0	2015	50	1965	2015	900	1115	624	283	341	1220	521	699	5	3	2	94	58	36	2	0	2	22	11	11	48	24	24	50	25	25	605	272	333	34	40	34	40	26	27	28	26	28	42
42	24000	101	42101024000	14185	618282	4208	2201	2201	0	2201	1926	275	4208	4208	0	0	4208	4108	911	3072	11	72	2	40	100	81	19	0	0	0	4208	91	4117	4208	1941	2267	911	465	446	3072	1375	1697	11	4	7	72	32	40	2	1	1	40	18	22	100	46	54	91	41	50	893	457	436	32	38	31	51	26	13	30	29	27	38
42	24100	101	42101024100	13497	409706	1436	769	769	0	769	683	86	1436	1436	0	0	1436	1410	195	1181	7	16	0	11	26	23	3	0	0	0	1436	12	1424	1436	646	790	195	86	109	1181	533	648	7	2	5	16	7	9	0	0	0	11	7	4	26	11	15	12	7	5	192	85	107	44	46	43	55	41	0	37	33	40	46
42	24200	101	42101024200	14184	533953	4172	1974	1974	0	1974	1720	254	4172	4172	0	0	4172	4071	464	3519	9	22	3	54	101	93	7	1	0	0	4172	86	4086	4172	1880	2292	464	222	242	3519	1567	1952	9	3	6	22	9	13	3	2	1	54	28	26	101	49	52	86	44	42	454	214	240	32	45	31	49	39	30	26	24	28	46
42	24300	101	42101024300	14188	675671	4016	1888	1888	0	1888	1622	266	4016	4016	0	0	4016	3914	345	3499	7	36	0	27	102	94	6	2	0	0	4016	70	3946	4016	1827	2189	345	155	190	3499	1587	1912	7	3	4	36	19	17	0	0	0	27	15	12	102	48	54	70	31	39	326	145	181	31	48	30	27	30	0	27	21	26	49
42	24400	101	42101024400	14189	422067	3491	1372	1372	0	1372	1151	221	3491	3491	0	0	3491	3424	195	3174	16	5	1	33	67	63	2	1	1	0	3491	73	3418	3491	1645	1846	195	98	97	3174	1492	1682	16	8	8	5	3	2	1	1	0	33	12	21	67	31	36	73	33	40	189	95	94	30	46	29	15	61	93	28	23	22	46
42	24500	101	42101024500	13607	802597	4510	1824	1824	0	1824	1543	281	4510	4510	0	0	4510	4421	223	4141	13	7	4	33	89	77	12	0	0	0	4510	88	4422	4510	1936	2574	223	101	122	4141	1768	2373	13	7	6	7	3	4	4	2	2	33	14	19	89	41	48	88	39	49	216	100	116	29	51	28	33	35	54	29	19	22	51
42	24600	101	42101024600	12721	622346	2883	1357	1357	0	1357	1140	217	2883	2883	0	0	2883	2831	143	2652	13	3	1	19	52	43	9	0	0	0	2883	33	2850	2883	1274	1609	143	75	68	2652	1152	1500	13	7	6	3	1	2	1	0	1	19	12	7	52	27	25	33	17	16	134	69	65	33	52	32	36	50	23	49	34	36	52
42	24700	101	42101024700	13597	940563	4866	2083	2083	0	2083	1681	402	4866	4866	0	0	4866	4769	313	4398	17	26	0	15	97	84	13	0	0	0	4866	59	4807	4866	2242	2624	313	174	139	4398	1996	2402	17	2	15	26	14	12	0	0	0	15	9	6	97	47	50	59	28	31	308	170	138	32	56	30	53	38	0	42	30	28	56
42	24800	101	42101024800	13600	325186	2137	807	807	0	807	706	101	2137	2137	0	0	2137	2098	35	2030	6	14	0	13	39	34	5	0	0	0	2137	17	2120	2137	978	1159	35	16	19	2030	928	1102	6	2	4	14	6	8	0	0	0	13	9	4	39	17	22	17	8	9	32	15	17	32	54	32	60	19	0	26	30	12	54
42	24900	101	42101024900	14145	326025	3619	1393	1393	0	1393	1235	158	3619	3619	0	0	3619	3570	51	3501	8	6	0	4	49	41	7	1	0	0	3619	31	3588	3619	1591	2028	51	26	25	3501	1538	1963	8	3	5	6	4	2	0	0	0	4	2	2	49	18	31	31	13	18	50	26	24	32	50	32	26	32	0	45	38	26	48
42	25000	101	42101025000	14147	752319	1120	326	326	0	326	302	24	1120	1120	0	0	1120	1098	100	973	2	7	5	11	22	17	1	4	0	0	1120	21	1099	1120	483	637	100	42	58	973	417	556	2	1	1	7	4	3	5	4	1	11	4	7	22	11	11	21	9	12	96	41	55	34	62	31	30	6	17	48	24	35	60
42	25100	101	42101025100	14146	527721	2133	977	977	0	977	902	75	2133	2133	0	0	2133	2087	45	2008	15	8	0	11	46	37	9	0	0	0	2133	29	2104	2133	954	1179	45	24	21	2008	892	1116	15	6	9	8	4	4	0	0	0	11	5	6	46	23	23	29	15	14	43	24	19	39	57	39	27	44	0	36	38	28	64
42	25200	101	42101025200	13563	944427	7327	3107	3107	0	3107	2736	371	7327	7327	0	0	7327	7197	448	6641	28	25	0	55	130	124	6	0	0	0	7327	95	7232	7327	3196	4131	448	132	316	6641	2965	3676	28	12	16	25	6	19	0	0	0	55	27	28	130	54	76	95	39	56	436	129	307	36	76	34	31	29	0	28	32	28	77
