STATE,TRACT,AREALAND,POP100,H001001,H002001,H002005,H003001,H003002,H003003,P001001,P002001,P002002,P002005,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P012001,P012002,P012026,P012A001,state,county,tract
42,100400,0000000484491,00002194,1040,1040,0,1040,883,157,2194,2194,0,0,2194,2153,1865,154,5,43,0,86,41,40,0,1,0,0,2194,119,2075,2194,1051,1143,1865,42,069,100400
42,100500,0000001374556,00002111,991,991,0,991,920,71,2111,2111,0,0,2111,2096,2037,28,0,23,0,8,15,15,0,0,0,0,2111,34,2077,2111,976,1135,2037,42,069,100500
42,100600,0000001613542,00004154,1974,1974,0,1974,1641,333,4154,4154,0,0,4154,4076,3591,317,10,85,0,73,78,66,12,0,0,0,4154,178,3976,4154,1993,2161,3591,42,069,100600
42,100800,0000000681543,00003036,1217,1217,0,1217,1063,154,3036,3036,0,0,3036,2993,2730,215,6,18,0,24,43,40,2,1,0,0,3036,80,2956,3036,1622,1414,2730,42,069,100800
42,100900,0000001228507,00001637,819,819,0,819,726,93,1637,1637,0,0,1637,1614,1537,36,4,15,2,20,23,21,2,0,0,0,1637,33,1604,1637,802,835,1537,42,069,100900
42,101000,0000002461902,00003856,1468,1468,0,1468,1352,116,3856,3856,0,0,3856,3836,3776,21,5,26,0,8,20,19,1,0,0,0,3856,20,3836,3856,1474,2382,3776,42,069,101000
42,101100,0000001017566,00002884,1328,1328,0,1328,1181,147,2884,2884,0,0,2884,2858,2794,42,1,14,0,7,26,26,0,0,0,0,2884,27,2857,2884,1396,1488,2794,42,069,101100
42,101200,0000006321336,00002858,1343,1343,0,1343,1215,128,2858,2858,0,0,2858,2835,2709,54,2,48,0,22,23,23,0,0,0,0,2858,59,2799,2858,1333,1525,2709,42,069,101200
42,101300,0000001108508,00002881,1382,1382,0,1382,1221,161,2881,2881,0,0,2881,2854,2792,26,2,6,0,28,27,25,2,0,0,0,2881,58,2823,2881,1385,1496,2792,42,069,101300
42,101400,0000001774546,00002866,1289,1289,0,1289,1120,169,2866,2866,0,0,2866,2782,2453,173,15,22,0,119,84,80,4,0,0,0,2866,289,2577,2866,1295,1571,2453,42,069,101400
42,101600,0000000572929,00002681,1280,1280,0,1280,1149,131,2681,2681,0,0,2681,2652,2616,11,1,1,0,23,29,25,4,0,0,0,2681,36,2645,2681,1286,1395,2616,42,069,101600
42,101700,0000001425036,00003253,1488,1488,0,1488,1373,115,3253,3253,0,0,3253,3248,3219,9,0,3,3,14,5,4,1,0,0,0,3253,35,3218,3253,1504,1749,3219,42,069,101700
42,101800,0000010043796,00003722,1698,1698,0,1698,1610,88,3722,3722,0,0,3722,3700,3639,17,1,40,0,3,22,21,1,0,0,0,3722,13,3709,3722,1738,1984,3639,42,069,101800
42,101900,0000001291861,00001606,697,697,0,697,652,45,1606,1606,0,0,1606,1604,1567,13,0,18,0,6,2,2,0,0,0,0,1606,8,1598,1606,744,862,1567,42,069,101900
42,102000,0000000446291,00002253,1094,1094,0,1094,971,123,2253,2253,0,0,2253,2242,2202,22,0,3,0,15,11,9,2,0,0,0,2253,34,2219,2253,1059,1194,2202,42,069,102000
42,102100,0000000651366,00002463,1259,1259,0,1259,1097,162,2463,2463,0,0,2463,2444,2402,12,6,14,0,10,19,14,5,0,0,0,2463,23,2440,2463,1118,1345,2402,42,069,102100
42,102200,0000000748846,00002490,1164,1164,0,1164,1067,97,2490,2490,0,0,2490,2472,2433,29,3,5,0,2,18,18,0,0,0,0,2490,29,2461,2490,1179,1311,2433,42,069,102200
42,102300,0000001859523,00003862,1908,1908,0,1908,1684,224,3862,3862,0,0,3862,3842,3698,62,0,38,0,44,20,20,0,0,0,0,3862,76,3786,3862,1803,2059,3698,42,069,102300
42,102500,0000001548489,00003184,1685,1685,0,1685,1423,262,3184,3184,0,0,3184,3128,2893,134,1,41,1,58,56,52,4,0,0,0,3184,101,3083,3184,1520,1664,2893,42,069,102500
42,102600,0000000535703,00002352,1294,1294,0,1294,1120,174,2352,2352,0,0,2352,2334,2197,80,5,8,0,44,18,18,0,0,0,0,2352,129,2223,2352,1084,1268,2197,42,069,102600
42,102700,0000001455387,00002904,1333,1333,0,1333,1247,86,2904,2904,0,0,2904,2888,2832,16,1,22,2,15,16,16,0,0,0,0,2904,40,2864,2904,1378,1526,2832,42,069,102700
42,102800,0000019045570,00003048,1475,1475,0,1475,1360,115,3048,3048,0,0,3048,3042,2959,34,0,37,0,12,6,6,0,0,0,0,3048,20,3028,3048,1418,1630,2959,42,069,102800
42,102900,0000002831798,00003759,1809,1809,0,1809,1571,238,3759,3759,0,0,3759,3677,3237,293,9,12,3,123,82,74,7,0,0,1,3759,220,3539,3759,1639,2120,3237,42,069,102900
42,103000,0000001413786,00002157,1010,1010,0,1010,925,85,2157,2157,0,0,2157,2135,2070,32,1,17,0,15,22,19,3,0,0,0,2157,48,2109,2157,967,1190,2070,42,069,103000
42,103100,0000001752669,00001645,703,703,0,703,652,51,1645,1645,0,0,1645,1640,1621,4,1,9,0,5,5,5,0,0,0,0,1645,8,1637,1645,796,849,1621,42,069,103100
42,110100,0000042958541,00003069,1346,1346,0,1346,1237,109,3069,3069,0,0,3069,3056,3024,8,1,12,0,11,13,13,0,0,0,0,3069,20,3049,3069,1444,1625,3024,42,069,110100
42,110201,0000117510747,00003871,2018,2018,0,2018,1489,529,3871,3871,0,0,3871,3854,3825,14,4,8,0,3,17,16,1,0,0,0,3871,16,3855,3871,1903,1968,3825,42,069,110201
42,110202,0000070792568,00004931,2123,2123,0,2123,1841,282,4931,4931,0,0,4931,4909,4850,32,0,18,0,9,22,19,3,0,0,0,4931,35,4896,4931,2496,2435,4850,42,069,110202
42,110300,0000065152176,00004202,1683,1683,0,1683,1591,92,4202,4202,0,0,4202,4173,4104,9,4,51,0,5,29,28,1,0,0,0,4202,37,4165,4202,2071,2131,4104,42,069,110300
42,110401,0000012203152,00006316,2352,2352,0,2352,2281,71,6316,6316,0,0,6316,6272,6082,32,1,148,0,9,44,43,0,1,0,0,6316,58,6258,6316,3072,3244,6082,42,069,110401
42,110402,0000014833417,00002568,1032,1032,0,1032,1000,32,2568,2568,0,0,2568,2557,2468,14,0,75,0,0,11,11,0,0,0,0,2568,22,2546,2568,1250,1318,2468,42,069,110402
42,110403,0000009403006,00002908,897,897,0,897,847,50,2908,2908,0,0,2908,2901,2836,17,2,42,1,3,7,7,0,0,0,0,2908,23,2885,2908,1350,1558,2836,42,069,110403
42,110500,0000004321593,00005218,2308,2308,0,2308,2223,85,5218,5218,0,0,5218,5198,5099,21,5,60,1,12,20,20,0,0,0,0,5218,50,5168,5218,2463,2755,5099,42,069,110500
42,110600,0000041810117,00002764,1228,1228,0,1228,1155,73,2764,2764,0,0,2764,2761,2753,1,2,3,0,2,3,3,0,0,0,0,2764,14,2750,2764,1334,1430,2753,42,069,110600
42,110700,0000003828811,00002554,1179,1179,0,1179,1093,86,2554,2554,0,0,2554,2542,2527,7,3,2,0,3,12,12,0,0,0,0,2554,16,2538,2554,1106,1448,2527,42,069,110700
42,110800,0000001738480,00003936,1899,1899,0,1899,1650,249,3936,3936,0,0,3936,3910,3858,16,12,11,0,13,26,21,5,0,0,0,3936,75,3861,3936,1809,2127,3858,42,069,110800
42,110900,0000002819815,00003314,1449,1449,0,1449,1341,108,3314,3314,0,0,3314,3301,3277,0,5,10,0,9,13,13,0,0,0,0,3314,31,3283,3314,1533,1781,3277,42,069,110900
42,111000,0000002020714,00002287,1012,1012,0,1012,942,70,2287,2287,0,0,2287,2284,2252,17,5,9,0,1,3,3,0,0,0,0,2287,8,2279,2287,1103,1184,2252,42,069,111000
42,111100,0000043557103,00006220,2594,2594,0,2594,2470,124,6220,6220,0,0,6220,6177,6136,17,10,13,0,1,43,43,0,0,0,0,6220,25,6195,6220,2984,3236,6136,42,069,111100
42,111200,0000010009506,00007027,3010,3010,0,3010,2843,167,7027,7027,0,0,7027,6988,6909,20,3,32,0,24,39,36,3,0,0,0,7027,54,6973,7027,3154,3873,6909,42,069,111200
42,111300,0000017335156,00004718,2073,2073,0,2073,1976,97,4718,4718,0,0,4718,4690,4657,13,0,13,1,6,28,27,1,0,0,0,4718,13,4705,4718,2193,2525,4657,42,069,111300
42,111400,0000013933630,00004978,2381,2381,0,2381,2197,184,4978,4978,0,0,4978,4953,4903,23,1,20,2,4,25,25,0,0,0,0,4978,27,4951,4978,2328,2650,4903,42,069,111400
42,111500,0000002911637,00003590,1625,1625,0,1625,1516,109,3590,3590,0,0,3590,3583,3563,3,2,14,0,1,7,7,0,0,0,0,3590,16,3574,3590,1719,1871,3563,42,069,111500
42,111600,0000009286927,00002615,1288,1288,0,1288,1176,112,2615,2615,0,0,2615,2597,2569,12,2,2,0,12,18,18,0,0,0,0,2615,36,2579,2615,1192,1423,2569,42,069,111600
42,111700,0000013042449,00004010,1813,1813,0,1813,1709,104,4010,4010,0,0,4010,3994,3969,19,0,5,0,1,16,16,0,0,0,0,4010,30,3980,4010,1914,2096,3969,42,069,111700
42,111800,0000154715062,00007950,3173,3173,0,3173,2891,282,7950,7950,0,0,7950,7912,7853,23,3,27,0,6,38,33,5,0,0,0,7950,32,7918,7950,3907,4043,7853,42,069,111800
42,112000,0000006111897,00004056,1788,1788,0,1788,1701,87,4056,4056,0,0,4056,4036,3997,21,1,10,2,5,20,20,0,0,0,0,4056,37,4019,4056,1857,2199,3997,42,069,112000
42,112100,0000014157063,00004327,2111,2111,0,2111,1968,143,4327,4327,0,0,4327,4306,4245,18,2,32,0,9,21,20,1,0,0,0,4327,30,4297,4327,2058,2269,4245,42,069,112100
42,112200,0000000880892,00002760,1218,1218,0,1218,1155,63,2760,2760,0,0,2760,2757,2737,8,3,5,0,4,3,3,0,0,0,0,2760,28,2732,2760,1309,1451,2737,42,069,112200
42,112300,0000001489069,00002875,1411,1411,0,1411,1317,94,2875,2875,0,0,2875,2868,2822,22,2,15,0,7,7,7,0,0,0,0,2875,28,2847,2875,1345,1530,2822,42,069,112300
42,112400,0000103719782,00004128,1540,1540,0,1540,1461,79,4128,4128,0,0,4128,4125,4089,9,8,12,0,7,3,3,0,0,0,0,4128,16,4112,4128,2114,2014,4089,42,069,112400
42,112500,0000013524455,00006475,2872,2872,0,2872,2678,194,6475,6475,0,0,6475,6460,6367,22,5,40,0,26,15,14,1,0,0,0,6475,41,6434,6475,3007,3468,6367,42,069,112500
42,112600,0000005811943,00005810,2630,2630,0,2630,2477,153,5810,5810,0,0,5810,5796,5759,12,3,17,0,5,14,13,1,0,0,0,5810,20,5790,5810,2688,3122,5759,42,069,112600
42,112700,0000003135034,00002988,1351,1351,0,1351,1269,82,2988,2988,0,0,2988,2977,2952,2,0,17,0,6,11,11,0,0,0,0,2988,10,2978,2988,1375,1613,2952,42,069,112700
42,112800,0000016723975,00005575,2206,2206,0,2206,2080,126,5575,5575,0,0,5575,5559,5502,16,0,27,0,14,16,15,1,0,0,0,5575,30,5545,5575,2638,2937,5502,42,069,112800
42,112900,0000302774939,00008840,4416,4416,0,4416,3341,1075,8840,8840,0,0,8840,8789,8696,41,11,29,0,12,51,47,4,0,0,0,8840,81,8759,8840,4355,4485,8696,42,069,112900
42,000100,0000000553022,00002566,1431,1431,0,1431,1268,163,2566,2566,0,0,2566,2481,1416,386,38,30,5,606,85,79,6,0,0,0,2566,1022,1544,2566,1295,1271,1416,42,071,000100
42,000200,0000001183161,00002671,1131,1131,0,1131,1048,83,2671,2671,0,0,2671,2605,1706,314,2,255,0,328,66,57,7,0,2,0,2671,651,2020,2671,1305,1366,1706,42,071,000200
42,000300,0000000838325,00004686,1989,1989,0,1989,1855,134,4686,4686,0,0,4686,4508,3273,513,9,158,2,553,178,159,15,3,1,0,4686,1020,3666,4686,2272,2414,3273,42,071,000300
42,000400,0000000712402,00004062,2134,2134,0,2134,1927,207,4062,4062,0,0,4062,3940,2862,442,26,78,3,529,122,118,3,1,0,0,4062,1027,3035,4062,1832,2230,2862,42,071,000400
42,000500,0000000872040,00004731,1637,1637,0,1637,1501,136,4731,4731,0,0,4731,4604,3970,277,10,188,4,155,127,121,6,0,0,0,4731,359,4372,4731,2248,2483,3970,42,071,000500
42,000600,0000000506439,00003176,1694,1694,0,1694,1493,201,3176,3176,0,0,3176,3072,2509,247,4,40,3,269,104,100,4,0,0,0,3176,580,2596,3176,1533,1643,2509,42,071,000600
42,000700,0000000412080,00003714,1272,1272,0,1272,1135,137,3714,3714,0,0,3714,3539,2141,722,9,148,3,516,175,168,7,0,0,0,3714,965,2749,3714,2146,1568,2141,42,071,000700
42,000800,0000000978155,00004444,1292,1292,0,1292,1200,92,4444,4444,0,0,4444,4238,1472,1050,24,97,1,1594,206,192,9,5,0,0,4444,2406,2038,4444,2115,2329,1472,42,071,000800
42,000900,0000000374594,00003555,1452,1452,0,1452,1280,172,3555,3555,0,0,3555,3379,1299,850,26,60,9,1135,176,161,12,2,1,0,3555,1953,1602,3555,1708,1847,1299,42,071,000900
42,001000,0000000404886,00003435,1367,1367,0,1367,1196,171,3435,3435,0,0,3435,3219,1974,516,13,46,0,670,216,210,5,1,0,0,3435,1133,2302,3435,1693,1742,1974,42,071,001000
42,001100,0000000407730,00003106,1356,1356,0,1356,1255,101,3106,3106,0,0,3106,2995,2509,254,18,55,3,156,111,105,6,0,0,0,3106,459,2647,3106,1466,1640,2509,42,071,001100
42,001200,0000001353418,00004293,1972,1972,0,1972,1889,83,4293,4293,0,0,4293,4183,3399,369,7,135,2,271,110,104,6,0,0,0,4293,605,3688,4293,2004,2289,3399,42,071,001200
42,001400,0000001045587,00004922,1809,1809,0,1809,1559,250,4922,4922,0,0,4922,4642,2492,845,36,37,3,1229,280,271,9,0,0,0,4922,2190,2732,4922,2516,2406,2492,42,071,001400
42,001500,0000000843795,00001351,440,440,0,440,383,57,1351,1351,0,0,1351,1276,329,309,13,2,4,619,75,73,1,1,0,0,1351,875,476,1351,630,721,329,42,071,001500
42,001600,0000000301829,00002830,881,881,0,881,797,84,2830,2830,0,0,2830,2688,829,706,8,25,4,1116,142,140,2,0,0,0,2830,1903,927,2830,1386,1444,829,42,071,001600
42,010101,0000071442242,00006967,2383,2383,0,2383,2298,85,6967,6967,0,0,6967,6933,6849,22,6,27,0,29,34,32,2,0,0,0,6967,75,6892,6967,3455,3512,6849,42,071,010101
42,010102,0000003383214,00003332,1298,1298,0,1298,1266,32,3332,3332,0,0,3332,3308,3225,27,0,33,1,22,24,23,1,0,0,0,3332,76,3256,3332,1625,1707,3225,42,071,010102
42,010201,0000068733411,00004683,1609,1609,0,1609,1573,36,4683,4683,0,0,4683,4666,4625,14,1,12,0,14,17,15,2,0,0,0,4683,48,4635,4683,2408,2275,4625,42,071,010201
42,010202,0000034386464,00004323,1526,1526,0,1526,1489,37,4323,4323,0,0,4323,4282,4219,9,2,40,2,10,41,40,1,0,0,0,4323,29,4294,4323,2180,2143,4219,42,071,010202
42,010300,0000076731804,00007312,2671,2671,0,2671,2606,65,7312,7312,0,0,7312,7278,7132,61,11,53,4,17,34,32,2,0,0,0,7312,63,7249,7312,3607,3705,7132,42,071,010300
42,010400,0000003626492,00004784,2075,2075,0,2075,1989,86,4784,4784,0,0,4784,4723,4611,30,4,48,1,29,61,60,1,0,0,0,4784,81,4703,4784,2319,2465,4611,42,071,010400
42,010501,0000060323323,00004268,1515,1515,0,1515,1480,35,4268,4268,0,0,4268,4240,4192,11,4,10,0,23,28,27,1,0,0,0,4268,26,4242,4268,2166,2102,4192,42,071,010501
42,010502,0000062793090,00004310,1670,1670,0,1670,1595,75,4310,4310,0,0,4310,4287,4190,14,3,59,0,21,23,23,0,0,0,0,4310,43,4267,4310,2186,2124,4190,42,071,010502
42,010600,0000072310196,00007923,2939,2939,0,2939,2889,50,7923,7923,0,0,7923,7873,7696,20,11,85,4,57,50,46,4,0,0,0,7923,110,7813,7923,3959,3964,7696,42,071,010600
42,010701,0000003194691,00005754,2435,2435,0,2435,2342,93,5754,5754,0,0,5754,5698,5531,51,13,88,4,11,56,55,1,0,0,0,5754,76,5678,5754,2782,2972,5531,42,071,010701
42,010702,0000003647815,00006154,2056,2056,0,2056,1936,120,6154,6154,0,0,6154,6106,5940,56,8,58,1,43,48,45,3,0,0,0,6154,96,6058,6154,2588,3566,5940,42,071,010702
42,010801,0000040314383,00006539,2560,2560,0,2560,2474,86,6539,6539,0,0,6539,6498,6424,18,6,30,3,17,41,39,2,0,0,0,6539,46,6493,6539,3207,3332,6424,42,071,010801
42,010802,0000038441756,00003067,1130,1130,0,1130,1103,27,3067,3067,0,0,3067,3055,3035,1,4,5,1,9,12,12,0,0,0,0,3067,26,3041,3067,1565,1502,3035,42,071,010802
42,010900,0000006073780,00006765,2957,2957,0,2957,2839,118,6765,6765,0,0,6765,6694,6475,100,8,34,0,77,71,68,3,0,0,0,6765,209,6556,6765,3289,3476,6475,42,071,010900
42,011000,0000001941567,00002689,1168,1168,0,1168,1092,76,2689,2689,0,0,2689,2667,2577,67,4,4,1,14,22,22,0,0,0,0,2689,51,2638,2689,1344,1345,2577,42,071,011000
42,011100,0000056504273,00005405,2010,2010,0,2010,1941,69,5405,5405,0,0,5405,5365,5253,41,3,31,2,35,40,38,2,0,0,0,5405,96,5309,5405,2712,2693,5253,42,071,011100
42,011200,0000001068759,00001913,875,875,0,875,750,125,1913,1913,0,0,1913,1858,1661,120,7,7,5,58,55,54,1,0,0,0,1913,157,1756,1913,919,994,1661,42,071,011200
42,011300,0000002643845,00004060,1741,1741,0,1741,1670,71,4060,4060,0,0,4060,3995,3834,110,5,13,0,33,65,63,2,0,0,0,4060,108,3952,4060,1890,2170,3834,42,071,011300
42,011400,0000002604036,00004338,1979,1979,0,1979,1867,112,4338,4338,0,0,4338,4262,3923,226,7,22,0,84,76,73,3,0,0,0,4338,198,4140,4338,2054,2284,3923,42,071,011400
42,011502,0000020688336,00005430,2081,2081,0,2081,2010,71,5430,5430,0,0,5430,5343,4881,148,5,66,1,242,87,79,8,0,0,0,5430,449,4981,5430,2657,2773,4881,42,071,011502
42,011503,0000006484517,00004826,1867,1867,0,1867,1842,25,4826,4826,0,0,4826,4779,4535,85,7,103,0,49,47,47,0,0,0,0,4826,166,4660,4826,2338,2488,4535,42,071,011503
42,011504,0000023793632,00007304,2628,2628,0,2628,2586,42,7304,7304,0,0,7304,7234,7004,82,3,88,0,57,70,66,4,0,0,0,7304,142,7162,7304,3512,3792,7004,42,071,011504
42,011600,0000024518860,00005782,2233,2233,0,2233,2169,64,5782,5782,0,0,5782,5721,5528,69,7,56,4,57,61,54,7,0,0,0,5782,138,5644,5782,2816,2966,5528,42,071,011600
42,011701,0000008964414,00004412,1989,1989,0,1989,1923,66,4412,4412,0,0,4412,4368,4157,61,3,101,0,46,44,42,2,0,0,0,4412,104,4308,4412,2080,2332,4157,42,071,011701
42,011702,0000012812394,00008008,3528,3528,0,3528,3423,105,8008,8008,0,0,8008,7919,7160,198,19,299,0,243,89,82,7,0,0,0,8008,388,7620,8008,3963,4045,7160,42,071,011702
42,011703,0000011616493,00007647,2777,2777,0,2777,2745,32,7647,7647,0,0,7647,7608,7381,56,1,141,0,29,39,38,1,0,0,0,7647,92,7555,7647,3809,3838,7381,42,071,011703
42,011801,0000004808214,00002908,1116,1116,0,1116,1083,33,2908,2908,0,0,2908,2894,2795,35,2,56,0,6,14,14,0,0,0,0,2908,32,2876,2908,1420,1488,2795,42,071,011801
42,011802,0000004206486,00005422,2386,2386,0,2386,2320,66,5422,5422,0,0,5422,5341,5016,110,7,144,0,64,81,76,5,0,0,0,5422,158,5264,5422,2502,2920,5016,42,071,011802
42,011803,0000006850336,00005328,2607,2607,0,2607,2465,142,5328,5328,0,0,5328,5282,5042,42,4,157,0,37,46,41,5,0,0,0,5328,122,5206,5328,2419,2909,5042,42,071,011803
42,011804,0000010750798,00007657,2895,2895,0,2895,2841,54,7657,7657,0,0,7657,7577,7070,101,1,337,1,67,80,69,11,0,0,0,7657,198,7459,7657,3750,3907,7070,42,071,011804
42,011805,0000008190770,00002370,824,824,0,824,778,46,2370,2370,0,0,2370,2325,2006,94,10,97,0,118,45,36,9,0,0,0,2370,205,2165,2370,1057,1313,2006,42,071,011805
42,011900,0000031858475,00009953,3593,3593,0,3593,3466,127,9953,9953,0,0,9953,9849,9401,124,11,252,1,60,104,101,3,0,0,0,9953,221,9732,9953,4608,5345,9401,42,071,011900
42,012001,0000002976630,00005155,2189,2189,0,2189,2142,47,5155,5155,0,0,5155,5121,5015,24,2,48,3,29,34,32,2,0,0,0,5155,82,5073,5155,2357,2798,5015,42,071,012001
42,012002,0000003044271,00003874,1638,1638,0,1638,1590,48,3874,3874,0,0,3874,3833,3764,16,6,31,0,16,41,40,1,0,0,0,3874,55,3819,3874,1827,2047,3764,42,071,012002
42,012101,0000029076700,00008376,3018,3018,0,3018,2942,76,8376,8376,0,0,8376,8294,8146,51,8,50,6,33,82,78,3,1,0,0,8376,142,8234,8376,4151,4225,8146,42,071,012101
42,012102,0000022184784,00007099,2689,2689,0,2689,2626,63,7099,7099,0,0,7099,7049,6903,24,6,82,1,33,50,49,1,0,0,0,7099,99,7000,7099,3495,3604,6903,42,071,012102
42,012200,0000003608453,00006905,2923,2923,0,2923,2820,103,6905,6905,0,0,6905,6842,6630,34,16,87,7,68,63,56,7,0,0,0,6905,230,6675,6905,3423,3482,6630,42,071,012200
42,012301,0000002496697,00003238,1426,1426,0,1426,1376,50,3238,3238,0,0,3238,3207,3129,16,8,26,11,17,31,30,1,0,0,0,3238,55,3183,3238,1553,1685,3129,42,071,012301
42,012302,0000003110636,00002986,1280,1280,0,1280,1242,38,2986,2986,0,0,2986,2951,2856,34,10,27,0,24,35,32,3,0,0,0,2986,79,2907,2986,1444,1542,2856,42,071,012302
42,012401,0000042142075,00008110,2790,2790,0,2790,2730,60,8110,8110,0,0,8110,8052,7803,35,7,146,0,61,58,58,0,0,0,0,8110,142,7968,8110,3981,4129,7803,42,071,012401
42,012402,0000003274935,00004046,1687,1687,0,1687,1622,65,4046,4046,0,0,4046,4020,3901,22,9,56,0,32,26,25,1,0,0,0,4046,90,3956,4046,1915,2131,3901,42,071,012402
42,012501,0000035577464,00006441,2415,2415,0,2415,2340,75,6441,6441,0,0,6441,6397,6202,38,0,133,1,23,44,36,8,0,0,0,6441,60,6381,6441,3238,3203,6202,42,071,012501
42,012502,0000021334389,00004714,1674,1674,0,1674,1621,53,4714,4714,0,0,4714,4669,4521,10,11,91,2,34,45,42,3,0,0,0,4714,88,4626,4714,2330,2384,4521,42,071,012502
42,012601,0000064537622,00006699,2161,2161,0,2161,2115,46,6699,6699,0,0,6699,6649,6545,22,10,50,2,20,50,50,0,0,0,0,6699,64,6635,6699,3379,3320,6545,42,071,012601
42,012602,0000059517523,00004278,1303,1303,0,1303,1269,34,4278,4278,0,0,4278,4269,4231,21,4,11,0,2,9,8,1,0,0,0,4278,28,4250,4278,2118,2160,4231,42,071,012602
42,012700,0000064910478,00006960,2249,2249,0,2249,2178,71,6960,6960,0,0,6960,6916,6838,35,4,21,2,16,44,44,0,0,0,0,6960,61,6899,6960,3482,3478,6838,42,071,012700
42,012800,0000005395782,00005092,2159,2159,0,2159,2084,75,5092,5092,0,0,5092,5007,4600,52,4,219,1,131,85,81,3,1,0,0,5092,327,4765,5092,2485,2607,4600,42,071,012800
42,012900,0000056853333,00006183,2126,2126,0,2126,2019,107,6183,6183,0,0,6183,6134,6014,37,0,71,0,12,49,46,3,0,0,0,6183,66,6117,6183,2968,3215,6014,42,071,012900
42,013000,0000045699458,00006766,2283,2283,0,2283,2201,82,6766,6766,0,0,6766,6742,6538,24,4,144,0,32,24,24,0,0,0,0,6766,102,6664,6766,3306,3460,6538,42,071,013000
42,013101,0000027830201,00004692,1675,1675,0,1675,1635,40,4692,4692,0,0,4692,4639,4362,75,5,135,0,62,53,53,0,0,0,0,4692,179,4513,4692,2319,2373,4362,42,071,013101
42,013102,0000018800509,00003537,1179,1179,0,1179,1142,37,3537,3537,0,0,3537,3485,3237,27,7,170,0,44,52,50,2,0,0,0,3537,88,3449,3537,1757,1780,3237,42,071,013102
42,013202,0000006976242,00004404,1921,1921,0,1921,1846,75,4404,4404,0,0,4404,4333,3931,141,3,117,4,137,71,66,5,0,0,0,4404,264,4140,4404,2117,2287,3931,42,071,013202
42,013203,0000018377831,00004192,1729,1729,0,1729,1662,67,4192,4192,0,0,4192,4155,3994,39,3,89,1,29,37,33,2,0,2,0,4192,87,4105,4192,2074,2118,3994,42,071,013203
42,013204,0000027983122,00005861,2370,2370,0,2370,2235,135,5861,5861,0,0,5861,5804,5383,133,3,167,0,118,57,47,8,2,0,0,5861,244,5617,5861,2902,2959,5383,42,071,013204
42,013301,0000008910428,00003661,1437,1437,0,1437,1393,44,3661,3661,0,0,3661,3627,3437,78,3,46,0,63,34,28,6,0,0,0,3661,120,3541,3661,1808,1853,3437,42,071,013301
42,013302,0000035697410,00010536,4400,4400,0,4400,4254,146,10536,10536,0,0,10536,10487,10318,63,3,54,1,48,49,49,0,0,0,0,10536,163,10373,10536,4857,5679,10318,42,071,013302
42,013400,0000002094828,00002106,928,928,0,928,877,51,2106,2106,0,0,2106,2032,1652,195,8,48,0,129,74,65,9,0,0,0,2106,241,1865,2106,1032,1074,1652,42,071,013400
42,013501,0000008941709,00007195,3146,3146,0,3146,3043,103,7195,7195,0,0,7195,7025,5668,640,7,157,0,553,170,160,9,1,0,0,7195,955,6240,7195,3307,3888,5668,42,071,013501
42,013502,0000003571960,00004495,1999,1999,0,1999,1938,61,4495,4495,0,0,4495,4434,4148,137,3,90,1,55,61,58,3,0,0,0,4495,198,4297,4495,2032,2463,4148,42,071,013502
42,013503,0000002386335,00002497,1094,1094,0,1094,1066,28,2497,2497,0,0,2497,2488,2399,15,1,48,0,25,9,8,1,0,0,0,2497,50,2447,2497,1192,1305,2399,42,071,013503
42,013601,0000002346336,00001458,625,625,0,625,609,16,1458,1458,0,0,1458,1449,1407,8,2,14,0,18,9,9,0,0,0,0,1458,36,1422,1458,678,780,1407,42,071,013601
42,013602,0000004272318,00005921,1625,1625,0,1625,1511,114,5921,5921,0,0,5921,5869,5430,314,2,65,6,52,52,49,3,0,0,0,5921,124,5797,5921,2706,3215,5430,42,071,013602
42,013701,0000004803138,00004228,1919,1919,0,1919,1835,84,4228,4228,0,0,4228,4166,3953,89,4,59,1,60,62,61,1,0,0,0,4228,148,4080,4228,1994,2234,3953,42,071,013701
42,013702,0000027426030,00007316,2930,2930,0,2930,2827,103,7316,7316,0,0,7316,7248,6969,110,8,111,1,49,68,63,5,0,0,0,7316,178,7138,7316,3558,3758,6969,42,071,013702
42,013800,0000065683853,00003924,1415,1415,0,1415,1383,32,3924,3924,0,0,3924,3915,3872,10,4,15,0,14,9,9,0,0,0,0,3924,41,3883,3924,2015,1909,3872,42,071,013800
42,013901,0000035239533,00004358,1626,1626,0,1626,1581,45,4358,4358,0,0,4358,4323,4258,21,2,27,2,13,35,35,0,0,0,0,4358,45,4313,4358,2181,2177,4258,42,071,013901
42,013902,0000037878274,00003749,1409,1409,0,1409,1374,35,3749,3749,0,0,3749,3722,3686,12,5,6,8,5,27,26,0,1,0,0,3749,37,3712,3749,1892,1857,3686,42,071,013902
